,phi0,mphi_phi0,A6_phi0,lambda6_phi0,dv,phi*,alpha
32,897411460689642.375,6082.1343347569560675765938171156,27240.522099716307784304048250281,0.042628840707678766933587620639806,2872.5914894456734556654170849666,897411460670410.43088771021457175,3.9999999999999999996538394813676
33,1202271120486381.0,10651.33527395969643180894965415,47713.873134625847155433285481869,0.023171629858715263114817686226207,37010.5452440924273673723094413,1202271120440135.7521402386449584,3.9999999999999999989145737128843
34,1610694659554241.75,18657.071530124227960087521165867,83584.395023491786198642937123617,0.012598595790364869840174009523213,477193.42058816504234740222412693,1610694659443035.2257201874561579,3.999999999999999996595385117793
35,2157863764761321.5,32686.424631449851363161600338798,146444.18901454582706838156562558,0.0068515176782354007019289628919656,6156351.723087120978923589440185,2157863764493900.8192357300301784,3.9999999999999999893185087441693
36,2890911694311157.0,57276.311399104084907471169032234,256622.0673521866086433361839084,0.0037268703965408459310733152108707,79468689.160933999194511215575652,2890911693668087.914166672307218,3.9999999999999999664822475191047
37,3872983346207417.5,100384.44082176186532514953630875,449774.80384519869671934197913224,0.0020276412302694253436857975394474,1026376877.3998954936961284921827,3872983344661030.3420204661612708,3.9999999999999998948061995490134
38,5188674572633110.0,175971.06102463762409346753806538,788455.83869870379670623387716977,0.0011033791096765772967421822800661,13263328923.511161376599872875962,5188674568914526.6207247818547973,3.999999999999999669802206215516
39,6951319283893344.0,308531.06412444356594647421287406,1382423.6657314837382165854820956,0.0006005417285753886304928046639714,171486406745.54649676082055700932,6951319274951313.3643458158382908,3.9999999999999989633681061262586
40,9312752054539772.0,541051.151017016967395970531165,2424298.3345536635303380942432971,0.00032692235067120899900172080052589,2218372712025.2194157063614343706,9312752033036993.5607812501488889,3.9999999999999967450874104369984
41,12476387184557560.0,948982.77702002920572334990320723,4252175.7440487110976348628237841,0.0001780030177877906006629898110771,28711958405882.906374944846000119,12476387132850112.684482045641557,3.9999999999999897784540369367396
42,16714740848610012.0,1664782.9007768371769132391939006,7459598.7522232883950650785232386,0.000096937067886527002632948546720619,371800749328649.30992119528929152,16714740724269717.00578907229357,3.9999999999999678963410419611451
43,22392905694846760.0,2921021.9022863175305344694818384,13088733.21437032007666731269584,0.000052799604200518083043682928419486,4816953598141207.2744827334190632,22392905395846831.106706368382142,3.9999999999998991556833132710712
44,30000000000000012.0,5126118.3375734224031755335529995,22969756.359584521068615742478234,0.00002876393654954690672382998802877,62437444348643473.83066988743667,29999999280996925.969041625737605,3.9999999999996831851064195655921
