,phi0,mphi_phi0,A6_phi0,lambda6_phi0,dv,phi*,alpha
23,4758974358974359.0,274866.98511549301904834827551189,1229242.5269773304762031100162499,0.002428493302916590952282314631134,0.00645826659863244,4758974356424427.7897396274547959,0.9999999999999998847964208132661
24,4961538461538462.0,297534.60512178213790802713682538,1330615.2054217238172585934977281,0.0022250502606558880684118460142025,0.0104723570043709,4961538458648863.8080878228227565,0.99999999999999986447628380321937
25,5164102564102564.0,321053.74011216847976069236951149,1435795.974642719240134669786585,0.0020458137231944272833155959118151,0.0166564193972792,5164102560844399.9506848896830532,0.99999999999999984160420179818287
26,5366666666666667.0,345421.23097926086308191925796618,1544770.7066825669363271895788438,0.0018871148534398786197525168717217,0.026023940636649,5366666663009858.3668153047318599,0.99999999999999981597871082100641
27,5569230769230769.0,370634.05541968579476726825032276,1657525.8853896833900335967418689,0.0017459518267360701428437365420742,0.039993775307249,5569230765144057.2057664112151324,0.99999999999999978739109724934732
28,5771794871794872.0,396689.31714563380411249048020636,1774048.5581712198394930374328629,0.0016198497897153465430501036929498,0.0605273859436463,5771794867245818.616828490378607,0.99999999999999975562542438245355
29,5974358974358974.0,423584.23630291371913050775070174,1894326.2931412982872431392913085,0.0015067538996187160719399841497859,0.0903048027303278,5974358969313960.7492948648919078,0.99999999999999972045855790241362
30,6176923076923077.0,451316.14092356012692516297110878,2018347.1408959100021561943461609,0.0014049468170698363475048853147709,0.132948212724378,6176923071347305.7524619662103947,0.99999999999999968166019031387424
31,6379487179487179.0,479882.45927046616197472039684713,2146099.6002770725631906479241354,0.0013129844738106857476068842665176,0.193303710606526,6379487173344671.7756294390986659,0.99999999999999963899286443716657
32,6582051282051282.0,509280.71295512956812833736428252,2277572.5875944545718016237603781,0.0012296456375159272143222202380474,0.277793587897244,6582051275304880.9681002048394289,0.9999999999999995922119960219522
33,6784615384615385.0,539508.51072867160554209176192159,2412755.408857968061730319202051,0.0011538919921813540368478572932392,0.394853626896687,6784615377226752.4791805638884811,0.99999999999999954106589554173431
34,6987179487179487.0,570563.5428618282410507743315979,2551637.7346443250340445147986227,0.0010848363043376468862018517674265,0.555472221972018,6987179479109105.4581802711845295,0.99999999999999948529578922366721
35,7189743589743590.0,602443.5760423374574047188993781,2694209.577277459778332484452244,0.0010217168585397879474354698165663,0.773850798132959,7189743580950762.0544126074142808,0.99999999999999942463583936294157
36,7392307692307692.0,635146.44872864396064574483503593,2840461.2700496646370065167328199,0.00096387679166790604496045070521923,1.06820796030124,7392307682750540.4171944846727462,0.99999999999999935881316396648909
37,7594871794871795.0,668670.0669075568764848626218271,2990383.4482492584558506007671032,0.00091074728328108702805447558923824,1.46175311279756,7594871784507262.6958464989043091,0.9999999999999992875478557667402
38,7797435897435897.0,703012.40021075207388909920735942,3143967.0317930569941682680659603,0.00086183380223112471097586999623403,1.98385896518299,7797435886219747.03969304053841,0.99999999999999921055300064264439
39,8000000000000000.0,738171.47835111289546249795299218,3301203.2092892041737442761745396,0.00081670479144799297216264842161352,2.67146641690518,7999999987886815.5980623424384932,0.99999999999999912753469548199746
